NAME,LEVEL_1,LEVEL_2,LEVEL_3,LEVEL_4,LAT,LON,SOURCE,NOTES
v-LAI-3.141-LMA-0.017-CHL-10.472-N-1.540,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-2.986-LMA-0.014-CHL-16.236-N-2.141,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-2.223-LMA-0.019-CHL-23.202-N-2.244,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.207-LMA-0.013-CHL-19.639-N-1.824,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-7.616-LMA-0.012-CHL-46.640-N-1.938,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.192-LMA-0.016-CHL-29.844-N-1.853,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.075-LMA-0.017-CHL-42.102-N-2.035,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.742-LMA-0.017-CHL-38.099-N-1.759,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.831-LMA-0.008-CHL-11.368-N-1.338,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.679-LMA-0.008-CHL-51.773-N-1.973,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.525-LMA-0.017-CHL-20.575-N-2.089,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.794-LMA-0.019-CHL-32.855-N-1.575,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-6.025-LMA-0.010-CHL-17.593-N-1.592,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-2.857-LMA-0.016-CHL-33.617-N-2.043,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.302-LMA-0.009-CHL-53.357-N-1.413,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.385-LMA-0.020-CHL-40.987-N-1.677,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.103-LMA-0.012-CHL-53.171-N-1.945,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-6.857-LMA-0.019-CHL-11.451-N-1.883,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.700-LMA-0.008-CHL-33.786-N-2.355,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-6.727-LMA-0.017-CHL-42.171-N-2.446,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.922-LMA-0.012-CHL-25.069-N-1.579,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-2.213-LMA-0.008-CHL-30.273-N-1.923,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.038-LMA-0.008-CHL-29.377-N-2.068,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-5.266-LMA-0.007-CHL-12.400-N-1.894,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-1.666-LMA-0.010-CHL-38.671-N-2.294,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-2.513-LMA-0.009-CHL-47.206-N-1.971,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-5.350-LMA-0.012-CHL-22.533-N-2.460,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-2.541-LMA-0.006-CHL-32.824-N-1.374,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-5.185-LMA-0.015-CHL-25.278-N-1.342,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.236-LMA-0.017-CHL-53.947-N-2.064,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.926-LMA-0.005-CHL-10.662-N-1.474,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.328-LMA-0.008-CHL-33.580-N-1.578,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.514-LMA-0.011-CHL-34.674-N-2.046,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.790-LMA-0.014-CHL-37.225-N-2.446,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-5.379-LMA-0.012-CHL-28.357-N-2.270,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-1.419-LMA-0.005-CHL-32.508-N-2.025,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.334-LMA-0.012-CHL-45.309-N-1.971,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.979-LMA-0.014-CHL-14.737-N-2.171,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-6.004-LMA-0.018-CHL-26.177-N-1.556,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-6.363-LMA-0.013-CHL-39.647-N-2.388,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-5.060-LMA-0.007-CHL-39.237-N-2.285,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-2.780-LMA-0.017-CHL-15.050-N-2.241,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-1.732-LMA-0.011-CHL-13.808-N-1.459,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.879-LMA-0.010-CHL-53.490-N-1.554,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-6.006-LMA-0.011-CHL-39.913-N-1.412,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-2.027-LMA-0.007-CHL-24.001-N-1.736,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-0.848-LMA-0.016-CHL-19.344-N-1.831,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.022-LMA-0.009-CHL-34.853-N-2.287,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.267-LMA-0.016-CHL-21.447-N-2.110,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-2.277-LMA-0.006-CHL-42.210-N-1.436,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.155-LMA-0.018-CHL-40.367-N-1.804,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-5.623-LMA-0.011-CHL-30.868-N-1.588,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.711-LMA-0.012-CHL-12.467-N-1.659,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-5.086-LMA-0.011-CHL-42.486-N-1.876,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.278-LMA-0.012-CHL-24.797-N-1.641,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-5.025-LMA-0.011-CHL-13.956-N-2.116,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.255-LMA-0.006-CHL-32.369-N-2.053,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.645-LMA-0.013-CHL-54.906-N-1.940,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.037-LMA-0.007-CHL-22.642-N-1.741,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.642-LMA-0.007-CHL-32.520-N-2.174,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.972-LMA-0.006-CHL-40.988-N-1.926,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-6.352-LMA-0.016-CHL-31.883-N-1.375,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.127-LMA-0.014-CHL-57.089-N-2.196,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.810-LMA-0.013-CHL-22.848-N-2.300,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.801-LMA-0.010-CHL-28.677-N-2.015,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-5.936-LMA-0.015-CHL-32.163-N-1.628,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.267-LMA-0.009-CHL-27.385-N-2.161,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-9.102-LMA-0.011-CHL-21.103-N-1.483,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-2.778-LMA-0.006-CHL-55.479-N-1.666,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.415-LMA-0.018-CHL-31.558-N-1.361,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-2.510-LMA-0.009-CHL-59.926-N-2.392,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-1.968-LMA-0.008-CHL-24.143-N-1.639,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.666-LMA-0.017-CHL-50.798-N-1.857,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.328-LMA-0.014-CHL-36.073-N-1.573,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.835-LMA-0.014-CHL-28.811-N-2.039,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-5.865-LMA-0.012-CHL-45.221-N-1.748,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-1.036-LMA-0.006-CHL-25.817-N-2.092,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-2.235-LMA-0.019-CHL-13.571-N-1.576,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-5.854-LMA-0.013-CHL-31.656-N-1.731,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-7.643-LMA-0.022-CHL-36.301-N-1.848,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-2.606-LMA-0.010-CHL-14.314-N-2.316,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-1.434-LMA-0.005-CHL-52.719-N-1.924,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.475-LMA-0.010-CHL-44.428-N-2.463,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-6.072-LMA-0.017-CHL-41.947-N-1.735,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.021-LMA-0.012-CHL-33.544-N-1.307,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-1.627-LMA-0.011-CHL-24.378-N-2.323,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.222-LMA-0.016-CHL-13.518-N-1.490,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-5.563-LMA-0.015-CHL-31.651-N-1.311,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.995-LMA-0.018-CHL-36.498-N-2.458,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-0.734-LMA-0.007-CHL-33.396-N-1.905,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-5.150-LMA-0.007-CHL-57.769-N-2.283,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-5.170-LMA-0.005-CHL-47.686-N-1.517,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-1.427-LMA-0.013-CHL-28.624-N-1.983,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.075-LMA-0.013-CHL-24.168-N-2.476,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-6.490-LMA-0.015-CHL-26.905-N-1.673,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-2.867-LMA-0.013-CHL-53.672-N-2.269,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-0.512-LMA-0.012-CHL-54.598-N-1.662,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-5.778-LMA-0.023-CHL-26.992-N-2.360,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.056-LMA-0.013-CHL-45.878-N-2.444,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.988-LMA-0.024-CHL-15.406-N-2.424,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-7.124-LMA-0.018-CHL-29.894-N-1.852,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-5.943-LMA-0.012-CHL-52.574-N-2.464,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-5.121-LMA-0.006-CHL-35.743-N-1.550,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.537-LMA-0.017-CHL-38.549-N-1.574,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-5.161-LMA-0.012-CHL-18.736-N-2.272,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.731-LMA-0.013-CHL-50.188-N-1.705,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.237-LMA-0.009-CHL-49.545-N-1.580,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-2.965-LMA-0.017-CHL-35.294-N-2.256,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-5.860-LMA-0.013-CHL-42.379-N-2.029,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-6.593-LMA-0.021-CHL-58.736-N-1.576,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-5.939-LMA-0.007-CHL-20.855-N-1.734,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.244-LMA-0.006-CHL-57.972-N-2.316,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.523-LMA-0.013-CHL-45.348-N-1.474,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.705-LMA-0.014-CHL-50.274-N-1.604,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-8.738-LMA-0.009-CHL-30.050-N-1.529,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.710-LMA-0.016-CHL-15.672-N-2.133,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-5.916-LMA-0.016-CHL-48.770-N-1.586,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.589-LMA-0.007-CHL-17.380-N-2.115,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-5.323-LMA-0.008-CHL-33.389-N-1.915,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-5.251-LMA-0.011-CHL-48.066-N-1.852,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-0.627-LMA-0.009-CHL-28.377-N-1.975,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.477-LMA-0.017-CHL-46.892-N-1.550,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.438-LMA-0.013-CHL-22.947-N-1.708,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.123-LMA-0.017-CHL-53.522-N-1.437,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-2.540-LMA-0.010-CHL-33.065-N-1.390,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-6.216-LMA-0.015-CHL-24.592-N-1.430,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.994-LMA-0.018-CHL-30.781-N-1.408,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.610-LMA-0.018-CHL-45.393-N-1.718,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.852-LMA-0.021-CHL-15.339-N-1.405,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-2.907-LMA-0.015-CHL-37.778-N-2.336,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.361-LMA-0.012-CHL-17.696-N-1.760,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.738-LMA-0.008-CHL-58.895-N-2.266,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.807-LMA-0.009-CHL-57.747-N-1.598,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-2.582-LMA-0.013-CHL-16.638-N-1.529,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-5.339-LMA-0.008-CHL-37.273-N-2.435,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.097-LMA-0.015-CHL-18.346-N-2.081,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.940-LMA-0.018-CHL-33.685-N-2.319,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.635-LMA-0.008-CHL-31.588-N-1.688,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.374-LMA-0.006-CHL-28.953-N-1.375,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.398-LMA-0.012-CHL-30.065-N-2.248,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.637-LMA-0.012-CHL-38.746-N-1.751,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.246-LMA-0.019-CHL-33.891-N-1.994,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.558-LMA-0.014-CHL-34.882-N-1.763,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-1.653-LMA-0.014-CHL-42.779-N-1.731,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-2.415-LMA-0.015-CHL-22.991-N-1.429,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-2.419-LMA-0.022-CHL-41.391-N-1.815,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.672-LMA-0.013-CHL-35.751-N-2.019,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-5.514-LMA-0.005-CHL-46.503-N-1.804,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-5.920-LMA-0.013-CHL-48.599-N-1.701,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-2.756-LMA-0.008-CHL-48.341-N-1.712,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.802-LMA-0.007-CHL-50.159-N-2.442,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-6.677-LMA-0.017-CHL-40.243-N-1.854,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-5.697-LMA-0.015-CHL-42.059-N-1.335,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.750-LMA-0.012-CHL-45.924-N-2.070,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.759-LMA-0.018-CHL-13.229-N-2.108,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.754-LMA-0.015-CHL-28.571-N-2.134,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-1.193-LMA-0.014-CHL-37.010-N-2.096,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-7.840-LMA-0.009-CHL-43.640-N-1.763,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.752-LMA-0.011-CHL-27.173-N-1.672,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.668-LMA-0.008-CHL-41.725-N-1.828,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.468-LMA-0.008-CHL-46.384-N-2.244,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.695-LMA-0.017-CHL-51.176-N-1.344,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-5.904-LMA-0.005-CHL-26.198-N-1.369,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.472-LMA-0.008-CHL-20.322-N-1.886,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-7.395-LMA-0.011-CHL-11.167-N-2.111,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-5.607-LMA-0.014-CHL-31.708-N-2.229,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-2.740-LMA-0.016-CHL-21.676-N-1.968,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.797-LMA-0.013-CHL-49.263-N-2.414,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-2.939-LMA-0.013-CHL-31.748-N-2.287,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.338-LMA-0.010-CHL-32.280-N-1.332,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.318-LMA-0.007-CHL-45.787-N-2.480,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-6.130-LMA-0.015-CHL-48.084-N-2.024,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-1.890-LMA-0.015-CHL-16.886-N-2.204,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.649-LMA-0.014-CHL-41.680-N-1.666,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-6.031-LMA-0.017-CHL-31.067-N-1.611,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-5.151-LMA-0.007-CHL-41.971-N-2.254,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.431-LMA-0.008-CHL-53.971-N-1.497,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-2.516-LMA-0.013-CHL-57.378-N-1.904,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-5.466-LMA-0.015-CHL-25.728-N-1.465,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-2.673-LMA-0.020-CHL-46.115-N-1.562,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-1.100-LMA-0.013-CHL-35.387-N-2.227,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.525-LMA-0.006-CHL-11.647-N-1.621,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-6.908-LMA-0.008-CHL-43.179-N-1.440,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.828-LMA-0.019-CHL-55.907-N-2.358,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-6.287-LMA-0.014-CHL-47.879-N-2.247,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-7.822-LMA-0.011-CHL-44.952-N-1.478,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-2.921-LMA-0.011-CHL-16.860-N-2.135,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.413-LMA-0.010-CHL-41.272-N-1.575,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.988-LMA-0.014-CHL-50.153-N-1.670,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.265-LMA-0.019-CHL-42.766-N-2.157,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.706-LMA-0.017-CHL-44.554-N-1.888,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-3.253-LMA-0.017-CHL-26.764-N-2.031,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
v-LAI-4.812-LMA-0.019-CHL-17.829-N-2.346,pervious,vegetation,canopy,simulated,0.0,0.0,prosail,modeled canopy reflectance
